,Age,Gender,Education_Level,Job_Title,Years_of_Experience,Salary,Country,Race,Continent,Experience_Range,Race_Category,Latitude,Longitude
905,28,Female,Bachelor's,Software Engineer,5,160000,USA,Asian,America,45174,Asian,37.09024,-95.712891
906,26,Male,Bachelor's,Data Analyst,3,130000,China,White,Asia,45174,White,35.86166,"104.195397	"
907,29,Female,Master's,Data Scientist,6,180000,Canada,White,America,45174,White,56.130366,106.346771
908,32,Male,Bachelor's,Software Engineer,8,190000,USA,Hispanic,America,41913,Other,37.09024,-95.712891
909,33,Female,Master's,Product Manager,11,198000,Canada,Black,America,41913,Black,56.130366,106.346771
910,24,Male,Bachelor's,Data Analyst,1,90000,Australia,Asian,Oceania,0-4,Asian,25.274398,133.775136
911,27,Male,Bachelor's,Software Engineer,4,140000,UK,White,Europe,45174,White,55.378051,-3.435973
912,25,Female,Bachelor's,Data Analyst,2,110000,Australia,White,Oceania,0-4,White,25.274398,133.775136
913,30,Female,PhD,Data Scientist,7,185000,Canada,Asian,America,45174,Asian,56.130366,106.346771
914,31,Male,Bachelor's,Data Analyst,9,195000,China,Korean,Asia,41913,Asian,35.86166,"104.195397	"
915,28,Female,Bachelor's,Software Engineer,5,160000,Canada,Asian,America,45174,Asian,56.130366,106.346771
916,26,Male,Bachelor's,Data Analyst,3,130000,Canada,White,America,45174,White,56.130366,106.346771
917,29,Female,Master's,Data Scientist,6,180000,Canada,Asian,America,45174,Asian,56.130366,106.346771
918,32,Male,Bachelor's,Software Engineer,8,190000,Australia,Australian,Oceania,41913,White,25.274398,133.775136
919,33,Female,Master's,Product Manager,11,198000,Canada,Black,America,41913,Black,56.130366,106.346771
920,24,Male,Bachelor's,Data Analyst,1,90000,Canada,White,America,0-4,White,56.130366,106.346771
921,27,Male,Bachelor's,Software Engineer,4,140000,UK,Welsh,Europe,45174,White,55.378051,-3.435973
922,25,Female,Bachelor's,Data Analyst,2,110000,Australia,Asian,Oceania,0-4,Asian,25.274398,133.775136
923,30,Female,PhD,Data Scientist,7,185000,UK,Asian,Europe,45174,Asian,55.378051,-3.435973
924,31,Male,Bachelor's,Data Analyst,9,195000,UK,Welsh,Europe,41913,White,55.378051,-3.435973
925,28,Female,Bachelor's,Software Engineer,5,160000,Canada,Black,America,45174,Black,56.130366,106.346771
926,26,Male,Bachelor's,Data Analyst,3,130000,Australia,Australian,Oceania,45174,White,25.274398,133.775136
927,29,Female,Master's,Data Scientist,6,180000,USA,Hispanic,America,45174,Other,37.09024,-95.712891
928,32,Male,Bachelor's,Software Engineer,8,190000,Canada,Asian,America,41913,Asian,56.130366,106.346771
929,33,Female,Master's,Product Manager,11,198000,Canada,White,America,41913,White,56.130366,106.346771
930,24,Male,Bachelor's,Data Analyst,1,90000,China,Korean,Asia,0-4,Asian,35.86166,"104.195397	"
931,27,Male,Bachelor's,Software Engineer,4,140000,UK,Mixed,Europe,45174,Other,55.378051,-3.435973
932,25,Female,Bachelor's,Data Analyst,2,110000,China,White,Asia,0-4,White,35.86166,"104.195397	"
933,30,Female,PhD,Data Scientist,7,185000,USA,Asian,America,45174,Asian,37.09024,-95.712891
934,31,Male,Bachelor's,Data Analyst,9,195000,UK,Asian,Europe,41913,Asian,55.378051,-3.435973
935,28,Female,Bachelor's,Software Engineer,5,160000,UK,Asian,Europe,45174,Asian,55.378051,-3.435973
936,26,Male,Bachelor's,Data Analyst,3,130000,Canada,Black,America,45174,Black,56.130366,106.346771
937,29,Female,Master's,Data Scientist,6,180000,USA,White,America,45174,White,37.09024,-95.712891
938,32,Male,Bachelor's,Software Engineer,8,190000,USA,White,America,41913,White,37.09024,-95.712891
939,33,Female,Master's,Product Manager,11,198000,Canada,White,America,41913,White,56.130366,106.346771
940,24,Male,Bachelor's,Data Analyst,1,90000,Australia,Asian,Oceania,0-4,Asian,25.274398,133.775136
941,27,Male,Bachelor's,Software Engineer,4,140000,USA,Hispanic,America,45174,Other,37.09024,-95.712891
942,25,Female,Bachelor's,Data Analyst,2,110000,UK,Mixed,Europe,0-4,Other,55.378051,-3.435973
943,30,Female,PhD,Data Scientist,7,185000,USA,White,America,45174,White,37.09024,-95.712891
944,32,Male,Bachelor's Degree,Data Analyst,5,135000,USA,Hispanic,America,45174,Other,37.09024,-95.712891
945,27,Female,Master's Degree,Data Scientist,3,180000,Canada,Asian,America,45174,Asian,56.130366,106.346771
946,40,Male,Bachelor's Degree,Software Engineer,12,195000,Australia,White,Oceania,41913,White,25.274398,133.775136
947,35,Female,Bachelor's Degree,Product Manager,8,165000,USA,Asian,America,41913,Asian,37.09024,-95.712891
948,43,Male,Master's Degree,Data Scientist,15,198000,USA,White,America,15-19,White,37.09024,-95.712891
949,29,Female,Bachelor's Degree,Software Engineer,4,150000,USA,Hispanic,America,45174,Other,37.09024,-95.712891
950,36,Male,Bachelor's Degree,Data Analyst,9,162000,Australia,Asian,Oceania,41913,Asian,25.274398,133.775136
951,31,Male,Master's Degree,Data Scientist,6,175000,China,Korean,Asia,45174,Asian,35.86166,"104.195397	"
952,42,Female,Bachelor's Degree,Software Engineer,13,197000,USA,White,America,15-19,White,37.09024,-95.712891
953,33,Male,Bachelor's Degree,Data Analyst,7,142000,USA,White,America,45174,White,37.09024,-95.712891
954,29,Female,Master's Degree,Data Scientist,4,182000,Australia,Australian,Oceania,45174,White,25.274398,133.775136
955,41,Male,Bachelor's Degree,Software Engineer,11,185000,China,Korean,Asia,41913,Asian,35.86166,"104.195397	"
956,35,Female,Bachelor's Degree,Product Manager,8,170000,Australia,Asian,Oceania,41913,Asian,25.274398,133.775136
957,27,Male,Bachelor's,Software Engineer,4,160000,Australia,Asian,Oceania,45174,Asian,25.274398,133.775136
958,32,Male,Bachelor's,Data Scientist,8,180000,Australia,Australian,Oceania,41913,White,25.274398,133.775136
959,29,Female,Master's,Data Analyst,6,150000,USA,Asian,America,45174,Asian,37.09024,-95.712891
960,30,Male,Bachelor's,Data Analyst,5,140000,Canada,White,America,45174,White,56.130366,106.346771
961,24,Male,Bachelor's,Data Analyst,2,100000,China,Chinese,Asia,0-4,Asian,35.86166,"104.195397	"
962,33,Female,Master's,Product Manager,11,190000,UK,Mixed,Europe,41913,Other,55.378051,-3.435973
963,27,Male,Bachelor's,Software Engineer,4,160000,China,White,Asia,45174,White,35.86166,"104.195397	"
964,26,Male,Bachelor's,Data Analyst,3,120000,UK,Asian,Europe,45174,Asian,55.378051,-3.435973
965,30,Female,PhD,Data Scientist,7,170000,USA,Asian,America,45174,Asian,37.09024,-95.712891
966,31,Male,Bachelor's,Data Analyst,9,190000,Canada,White,America,41913,White,56.130366,106.346771
967,28,Female,Bachelor's,Software Engineer,5,150000,Australia,Australian,Oceania,45174,White,25.274398,133.775136
968,26,Female,Bachelor's,Data Analyst,3,120000,UK,Mixed,Europe,45174,Other,55.378051,-3.435973
969,30,Male,PhD,Data Scientist,7,170000,Canada,Black,America,45174,Black,56.130366,106.346771
970,27,Female,Bachelor's,Product Manager,4,130000,China,Korean,Asia,45174,Asian,35.86166,"104.195397	"
971,24,Male,Bachelor's,Data Analyst,2,95000,Canada,Black,America,0-4,Black,56.130366,106.346771
972,33,Male,Master's,Product Manager,11,195000,USA,White,America,41913,White,37.09024,-95.712891
973,25,Male,Bachelor's,Data Analyst,2,100000,USA,Asian,America,0-4,Asian,37.09024,-95.712891
974,28,Male,Bachelor's,Software Engineer,5,150000,UK,Mixed,Europe,45174,Other,55.378051,-3.435973
975,26,Male,Bachelor's,Data Analyst,3,120000,Australia,White,Oceania,45174,White,25.274398,133.775136
976,29,Female,Master's,Data Scientist,6,150000,USA,White,America,45174,White,37.09024,-95.712891
977,32,Male,Bachelor's,Data Scientist,8,180000,Australia,White,Oceania,41913,White,25.274398,133.775136
978,33,Female,Master's,Product Manager,11,195000,Australia,Australian,Oceania,41913,White,25.274398,133.775136
979,27,Male,Bachelor's,Software Engineer,4,160000,UK,Mixed,Europe,45174,Other,55.378051,-3.435973
980,31,Female,Master's,Data Scientist,6,170000,Canada,Black,America,45174,Black,56.130366,106.346771
981,30,Male,Bachelor's,Data Analyst,5,140000,China,White,Asia,45174,White,35.86166,"104.195397	"
982,24,Male,Bachelor's,Data Analyst,2,95000,USA,African American,America,0-4,Black,37.09024,-95.712891
983,28,Female,Bachelor's,Software Engineer,5,150000,Canada,Asian,America,45174,Asian,56.130366,106.346771
984,26,Male,Bachelor's,Data Analyst,3,120000,USA,White,America,45174,White,37.09024,-95.712891
985,32,Male,Bachelor's,Software Engineer,8,180000,USA,White,America,41913,White,37.09024,-95.712891
986,33,Female,Master's,Product Manager,11,195000,Australia,Australian,Oceania,41913,White,25.274398,133.775136
987,25,Male,Bachelor's,Data Analyst,2,100000,China,White,Asia,0-4,White,35.86166,"104.195397	"
988,30,Female,PhD,Data Scientist,7,170000,UK,Asian,Europe,45174,Asian,55.378051,-3.435973
989,27,Male,Bachelor's,Software Engineer,4,160000,USA,White,America,45174,White,37.09024,-95.712891
990,34,Female,Master's,Product Manager,12,190000,USA,White,America,41913,White,37.09024,-95.712891
991,31,Male,Bachelor's,Data Analyst,9,190000,China,White,Asia,41913,White,35.86166,"104.195397	"
992,28,Female,Bachelor's,Software Engineer,5,150000,Canada,White,America,45174,White,56.130366,106.346771
993,26,Male,Bachelor's,Data Analyst,3,120000,UK,White,Europe,45174,White,55.378051,-3.435973
994,29,Female,Master's,Data Scientist,6,150000,Canada,White,America,45174,White,56.130366,106.346771
995,32,Male,Bachelor's,Software Engineer,8,180000,China,White,Asia,41913,White,35.86166,"104.195397	"
996,33,Female,Master's,Product Manager,11,195000,USA,White,America,41913,White,37.09024,-95.712891
997,24,Male,Bachelor's,Data Analyst,2,95000,Canada,Asian,America,0-4,Asian,56.130366,106.346771
998,27,Male,Bachelor's,Software Engineer,4,160000,Canada,Asian,America,45174,Asian,56.130366,106.346771
999,25,Female,Bachelor's,Data Analyst,2,100000,USA,White,America,0-4,White,37.09024,-95.712891
1000,30,Female,PhD,Data Scientist,7,170000,UK,White,Europe,45174,White,55.378051,-3.435973
1001,31,Male,Bachelor's,Data Analyst,9,190000,Australia,Asian,Oceania,41913,Asian,25.274398,133.775136
1002,28,Female,Bachelor's,Software Engineer,5,150000,Canada,White,America,45174,White,56.130366,106.346771
1003,26,Male,Bachelor's,Data Analyst,3,120000,Australia,White,Oceania,45174,White,25.274398,133.775136
1004,29,Female,Master's,Data Scientist,6,150000,UK,White,Europe,45174,White,55.378051,-3.435973
1005,32,Male,Bachelor's,Software Engineer,8,180000,Australia,White,Oceania,41913,White,25.274398,133.775136
1006,33,Female,Master's,Product Manager,11,195000,China,Korean,Asia,41913,Asian,35.86166,"104.195397	"
1007,24,Male,Bachelor's,Data Analyst,2,95000,Canada,Asian,America,0-4,Asian,56.130366,106.346771
1008,27,Male,Bachelor's,Software Engineer,4,160000,Australia,Australian,Oceania,45174,White,25.274398,133.775136
1009,25,Female,Bachelor's,Data Analyst,2,100000,USA,African American,America,0-4,Black,37.09024,-95.712891
1010,30,Female,PhD,Data Scientist,7,170000,UK,White,Europe,45174,White,55.378051,-3.435973
1011,31,Male,Bachelor's,Data Analyst,9,190000,China,Chinese,Asia,41913,Asian,35.86166,"104.195397	"
1012,28,Female,Bachelor's,Software Engineer,5,150000,Canada,White,America,45174,White,56.130366,106.346771
1013,26,Male,Bachelor's,Data Analyst,3,120000,UK,Welsh,Europe,45174,White,55.378051,-3.435973
1014,29,Female,Master's,Data Scientist,6,150000,Australia,White,Oceania,45174,White,25.274398,133.775136
1015,32,Male,Bachelor's,Software Engineer,8,180000,China,Korean,Asia,41913,Asian,35.86166,"104.195397	"
1016,33,Female,Master's,Product Manager,11,195000,China,White,Asia,41913,White,35.86166,"104.195397	"
1017,24,Male,Bachelor's,Data Analyst,2,95000,Australia,White,Oceania,0-4,White,25.274398,133.775136
1018,27,Male,Bachelor's,Software Engineer,4,160000,UK,Mixed,Europe,45174,Other,55.378051,-3.435973
1019,25,Female,Bachelor's,Data Analyst,2,100000,UK,Welsh,Europe,0-4,White,55.378051,-3.435973
1020,30,Female,PhD,Data Scientist,7,170000,Canada,White,America,45174,White,56.130366,106.346771
1021,31,Male,Bachelor's,Data Analyst,9,190000,UK,Asian,Europe,41913,Asian,55.378051,-3.435973
1022,28,Female,Bachelor's,Software Engineer,5,150000,UK,Asian,Europe,45174,Asian,55.378051,-3.435973
1023,26,Male,Bachelor's,Data Analyst,3,120000,China,Chinese,Asia,45174,Asian,35.86166,"104.195397	"
1024,29,Female,Master's,Data Scientist,6,150000,UK,Welsh,Europe,45174,White,55.378051,-3.435973
1025,32,Male,Bachelor's,Software Engineer,8,180000,Australia,Australian,Oceania,41913,White,25.274398,133.775136
1026,33,Female,Master's,Product Manager,11,195000,Canada,Black,America,41913,Black,56.130366,106.346771
1027,24,Male,Bachelor's,Data Analyst,2,95000,UK,White,Europe,0-4,White,55.378051,-3.435973
1028,27,Male,Bachelor's,Software Engineer,4,160000,China,Korean,Asia,45174,Asian,35.86166,"104.195397	"
1029,25,Female,Bachelor's,Data Analyst,2,100000,USA,White,America,0-4,White,37.09024,-95.712891
1030,30,Female,PhD,Data Scientist,7,170000,Canada,Asian,America,45174,Asian,56.130366,106.346771
1031,31,Male,Bachelor's,Data Analyst,9,190000,USA,Hispanic,America,41913,Other,37.09024,-95.712891
1032,28,Female,Bachelor's,Software Engineer,5,150000,Canada,Asian,America,45174,Asian,56.130366,106.346771
1033,26,Male,Bachelor's,Data Analyst,3,120000,Australia,White,Oceania,45174,White,25.274398,133.775136
1034,29,Female,Master's,Data Scientist,6,150000,USA,White,America,45174,White,37.09024,-95.712891
1035,32,Male,Bachelor's,Software Engineer,8,180000,USA,Asian,America,41913,Asian,37.09024,-95.712891
1036,33,Female,Master's,Product Manager,11,195000,Australia,Asian,Oceania,41913,Asian,25.274398,133.775136
1037,24,Male,Bachelor's,Data Analyst,2,95000,Canada,Asian,America,0-4,Asian,56.130366,106.346771
1038,27,Male,Bachelor's,Software Engineer,4,160000,Canada,White,America,45174,White,56.130366,106.346771
1039,25,Female,Bachelor's,Data Analyst,2,100000,China,White,Asia,0-4,White,35.86166,"104.195397	"
1040,30,Female,PhD,Data Scientist,7,170000,Australia,Australian,Oceania,45174,White,25.274398,133.775136
1041,31,Male,Bachelor's,Data Analyst,9,190000,USA,White,America,41913,White,37.09024,-95.712891
1042,28,Female,Bachelor's,Software Engineer,5,150000,Canada,Black,America,45174,Black,56.130366,106.346771
1043,26,Male,Bachelor's,Data Analyst,3,120000,China,Chinese,Asia,45174,Asian,35.86166,"104.195397	"
1044,29,Female,Master's,Data Scientist,6,150000,Canada,Asian,America,45174,Asian,56.130366,106.346771
1045,32,Male,Bachelor's,Software Engineer,8,180000,Australia,Asian,Oceania,41913,Asian,25.274398,133.775136
1046,33,Female,Master's,Product Manager,11,195000,UK,White,Europe,41913,White,55.378051,-3.435973
1047,24,Male,Bachelor's,Data Analyst,2,95000,Canada,Black,America,0-4,Black,56.130366,106.346771
1048,27,Male,Bachelor's,Software Engineer,4,160000,USA,Asian,America,45174,Asian,37.09024,-95.712891
1049,25,Female,Bachelor's,Data Analyst,2,100000,China,Chinese,Asia,0-4,Asian,35.86166,"104.195397	"
1050,30,Female,PhD,Data Scientist,7,170000,Canada,Black,America,45174,Black,56.130366,106.346771
1051,31,Male,Bachelor's,Data Analyst,9,190000,Canada,Black,America,41913,Black,56.130366,106.346771
1052,28,Female,Bachelor's,Software Engineer,5,150000,Australia,Australian,Oceania,45174,White,25.274398,133.775136
1053,26,Male,Bachelor's,Data Analyst,3,120000,UK,Asian,Europe,45174,Asian,55.378051,-3.435973
1054,29,Female,Master's,Data Scientist,6,150000,UK,Welsh,Europe,45174,White,55.378051,-3.435973
1055,32,Male,Bachelor's,Software Engineer,8,180000,UK,Asian,Europe,41913,Asian,55.378051,-3.435973
1056,33,Female,Master's,Product Manager,11,195000,Australia,Australian,Oceania,41913,White,25.274398,133.775136
1057,24,Male,Bachelor's,Data Analyst,2,95000,Canada,White,America,0-4,White,56.130366,106.346771
1058,27,Male,Bachelor's,Software Engineer,4,160000,Canada,Asian,America,45174,Asian,56.130366,106.346771
1059,25,Female,Bachelor's,Data Analyst,2,100000,Canada,Asian,America,0-4,Asian,56.130366,106.346771
1060,30,Female,PhD,Data Scientist,7,170000,Australia,Asian,Oceania,45174,Asian,25.274398,133.775136
1061,31,Male,Bachelor's,Data Analyst,9,190000,USA,Asian,America,41913,Asian,37.09024,-95.712891
1062,28,Female,Bachelor's,Software Engineer,5,150000,USA,Hispanic,America,45174,Other,37.09024,-95.712891
1063,26,Male,Bachelor's,Data Analyst,3,120000,UK,Welsh,Europe,45174,White,55.378051,-3.435973
1064,29,Female,Master's,Data Scientist,6,150000,Australia,Asian,Oceania,45174,Asian,25.274398,133.775136
1065,32,Male,Bachelor's,Software Engineer,8,180000,USA,Asian,America,41913,Asian,37.09024,-95.712891
1066,33,Female,Master's,Product Manager,11,195000,China,White,Asia,41913,White,35.86166,"104.195397	"
1067,24,Male,Bachelor's,Data Analyst,2,95000,USA,White,America,0-4,White,37.09024,-95.712891
1068,27,Male,Bachelor's,Software Engineer,4,160000,Australia,Asian,Oceania,45174,Asian,25.274398,133.775136
1069,25,Female,Bachelor's,Data Analyst,2,100000,Australia,Asian,Oceania,0-4,Asian,25.274398,133.775136
1070,30,Female,PhD,Data Scientist,7,170000,China,Chinese,Asia,45174,Asian,35.86166,"104.195397	"
1071,31,Male,Bachelor's,Data Analyst,9,190000,Canada,White,America,41913,White,56.130366,106.346771
1072,28,Female,Bachelor's,Software Engineer,5,150000,Canada,White,America,45174,White,56.130366,106.346771
1073,26,Male,Bachelor's,Data Analyst,3,120000,UK,White,Europe,45174,White,55.378051,-3.435973
1074,29,Female,Master's,Data Scientist,6,150000,Canada,Black,America,45174,Black,56.130366,106.346771
1075,32,Male,Bachelor's,Software Engineer,8,180000,USA,Hispanic,America,41913,Other,37.09024,-95.712891
1076,33,Female,Master's,Product Manager,11,195000,USA,African American,America,41913,Black,37.09024,-95.712891
1077,24,Male,Bachelor's,Data Analyst,2,95000,China,White,Asia,0-4,White,35.86166,"104.195397	"
1078,27,Male,Bachelor's,Software Engineer,4,160000,Canada,Black,America,45174,Black,56.130366,106.346771
1079,25,Female,Bachelor's,Data Analyst,2,100000,Canada,Asian,America,0-4,Asian,56.130366,106.346771
1080,30,Female,PhD,Data Scientist,7,170000,USA,African American,America,45174,Black,37.09024,-95.712891
1081,31,Male,Bachelor's,Data Analyst,9,190000,UK,White,Europe,41913,White,55.378051,-3.435973
1082,28,Female,Bachelor's,Software Engineer,5,150000,Canada,Black,America,45174,Black,56.130366,106.346771
